family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
SWEEP_SHORT|1330_1515|SU,SWEEP_SHORT,SHORT,153,0.297085998578536,-0.64640522875817,57,0.24649859943977595,-40.349999999999994,96,0.3281698221457257,-58.550000000000004,P105_R225,1.05,2.25
SWEEP_SHORT|1330_1515|UP,SWEEP_SHORT,SHORT,27,0.08058608058608058,-0.9296296296296298,12,0.19047619047619044,-9.350000000000001,15,0.0,-15.750000000000005,P105_R225,1.05,2.25
VWAP_LONG|02_06|FLAT,VWAP_LONG,LONG,39,0.6285714285714284,-0.3000000000000001,22,0.7857142857142856,-3.5999999999999988,17,0.4489795918367346,-8.100000000000001,P105_R225,1.05,2.25
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.42894638170228694,-0.49771241830065344,70,0.43349753694581283,-34.49999999999999,83,0.4251207729468599,-41.64999999999999,P105_R225,1.05,2.25
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.5010351966873707,-0.42280701754385963,48,0.48351648351648374,-21.15,66,0.51392632524708,-27.050000000000004,P105_R225,1.05,2.25
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,0.49886621315192736,-0.4250000000000001,12,0.6984126984126984,-2.8499999999999996,14,0.34920634920634913,-8.2,P105_R225,1.05,2.25
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.0476190476190474,0.033333333333333354,15,1.3968253968253965,3.750000000000001,15,0.7619047619047618,-2.749999999999999,P105_R225,1.05,2.25
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,0.6758832565284183,-0.25731707317073166,44,0.6162464985994398,-13.700000000000003,38,0.748299319727891,-7.3999999999999995,P105_R225,1.05,2.25
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.2857142857142857,-0.66,11,0.2095238095238095,-8.3,14,0.34920634920634913,-8.2,P105_R225,1.05,2.25
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.6585034013605443,-0.2728260869565218,28,0.4554865424430641,-13.150000000000004,18,1.0476190476190472,0.6000000000000005,P105_R225,1.05,2.25
VWAP_LONG|0830_11|UP,VWAP_LONG,LONG,74,0.40552995391705077,-0.522972972972973,39,0.3081232492997199,-24.700000000000006,35,0.5238095238095236,-14.000000000000004,P105_R225,1.05,2.25
VWAP_LONG|11_1330|FLAT,VWAP_LONG,LONG,10,0.0,-1.0500000000000003,3,0.0,-3.1500000000000004,7,0.0,-7.35,P105_R225,1.05,2.25
VWAP_LONG|11_1330|SU,VWAP_LONG,LONG,9,0.0,-1.05,4,0.0,-4.2,5,0.0,-5.25,P105_R225,1.05,2.25
VWAP_LONG|11_1330|UP,VWAP_LONG,LONG,31,0.0,-1.05,8,0.0,-8.4,23,0.0,-24.150000000000006,P105_R225,1.05,2.25
VWAP_LONG|1330_1515|FLAT,VWAP_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R225,1.05,2.25
VWAP_LONG|1330_1515|SU,VWAP_LONG,LONG,19,0.1164021164021164,-0.8789473684210528,15,0.0,-15.750000000000005,4,0.6984126984126984,-0.95,P105_R225,1.05,2.25
VWAP_LONG|1330_1515|UP,VWAP_LONG,LONG,7,0.8380952380952381,-0.12142857142857137,5,0.5238095238095238,-2.0,2,2.0952380952380953,1.1500000000000001,P105_R225,1.05,2.25
VWAP_SHORT|02_06|DN,VWAP_SHORT,SHORT,98,0.6425396825396829,-0.2872448979591836,58,0.6666666666666667,-15.399999999999999,40,0.608294930875576,-12.75,P105_R225,1.05,2.25
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,0.6984126984126983,-0.2375,13,0.6285714285714286,-3.8999999999999995,15,0.7619047619047618,-2.749999999999999,P105_R225,1.05,2.25
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.5278080697928026,-0.39603658536585357,92,0.6197183098591553,-28.349999999999998,72,0.4190476190476191,-36.599999999999994,P105_R225,1.05,2.25
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.2328042328042328,-0.725,45,0.04761904761904764,-43.999999999999986,35,0.5238095238095236,-14.000000000000004,P105_R225,1.05,2.25
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,0.9603174603174602,-0.028571428571428525,15,1.3968253968253965,3.750000000000001,20,0.6984126984126982,-4.749999999999999,P105_R225,1.05,2.25
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,0.6984126984126983,-0.23750000000000002,14,0.5714285714285714,-4.949999999999999,10,0.8979591836734695,-0.75,P105_R225,1.05,2.25
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.4190476190476191,-0.5083333333333332,44,0.46560846560846575,-20.2,40,0.3697478991596639,-22.5,P105_R225,1.05,2.25
VWAP_SHORT|0830_11|FLAT,VWAP_SHORT,SHORT,29,0.5465838509316768,-0.3775862068965518,14,0.34920634920634913,-8.200000000000001,15,0.7619047619047618,-2.749999999999999,P105_R225,1.05,2.25
VWAP_SHORT|0830_11|SD,VWAP_SHORT,SHORT,45,0.14965986394557826,-0.833333333333333,29,0.15520282186948853,-23.950000000000006,16,0.13968253968253966,-13.55,P105_R225,1.05,2.25
VWAP_SHORT|11_1330|DN,VWAP_SHORT,SHORT,32,0.0,-1.05,13,0.0,-13.650000000000004,19,0.0,-19.950000000000003,P105_R225,1.05,2.25
VWAP_SHORT|11_1330|FLAT,VWAP_SHORT,SHORT,10,0.2328042328042328,-0.7250000000000001,6,0.0,-6.3,4,0.6984126984126984,-0.9500000000000002,P105_R225,1.05,2.25
VWAP_SHORT|11_1330|SD,VWAP_SHORT,SHORT,8,0.0,-1.05,3,0.0,-3.1500000000000004,5,0.0,-5.25,P105_R225,1.05,2.25
VWAP_SHORT|1330_1515|DN,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P105_R225,1.05,2.25
VWAP_SHORT|1330_1515|FLAT,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P105_R225,1.05,2.25
VWAP_SHORT|1330_1515|SD,VWAP_SHORT,SHORT,6,0.41904761904761906,-0.5083333333333333,6,0.41904761904761906,-3.05,0,0.0,0.0,P105_R225,1.05,2.25
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.2857142857142858,-0.6749999999999998,41,0.2779922779922781,-28.05,29,0.2967032967032967,-19.200000000000006,P105_R275,1.05,2.75
EXHAUST_LONG|02_06|FLAT,EXHAUST_LONG,LONG,38,0.1428571428571429,-0.8526315789473684,23,0.11688311688311687,-20.400000000000006,15,0.18367346938775506,-12.000000000000004,P105_R275,1.05,2.75
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.31009806520010597,-0.6464403973509932,322,0.3440643863179075,-195.6,282,0.27226890756302524,-194.85,P105_R275,1.05,2.75
EXHAUST_LONG|02_06|SU,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_LONG|02_06|UP,EXHAUST_LONG,LONG,10,0.0,-1.0500000000000003,6,0.0,-6.3,4,0.0,-4.2,P105_R275,1.05,2.75
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.2857142857142858,-0.6749999999999998,21,0.6050420168067226,-7.049999999999999,29,0.09183673469387754,-26.700000000000006,P105_R275,1.05,2.75
EXHAUST_LONG|06_0830|FLAT,EXHAUST_LONG,LONG,19,0.14285714285714285,-0.8526315789473685,3,0.0,-3.1500000000000004,16,0.17142857142857137,-13.05,P105_R275,1.05,2.75
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,0.5377512221618682,-0.40141509433962264,174,0.5357142857142858,-70.19999999999999,144,0.5402160864345739,-57.449999999999996,P105_R275,1.05,2.75
EXHAUST_LONG|06_0830|UP,EXHAUST_LONG,LONG,3,0.0,-1.05,1,0.0,-1.05,2,0.0,-2.1,P105_R275,1.05,2.75
EXHAUST_LONG|0830_11|DN,EXHAUST_LONG,LONG,50,0.16413373860182381,-0.8249999999999998,23,0.24489795918367344,-16.650000000000006,27,0.0989010989010989,-24.600000000000005,P105_R275,1.05,2.75
EXHAUST_LONG|0830_11|FLAT,EXHAUST_LONG,LONG,16,0.5934065934065933,-0.34687500000000004,9,0.32142857142857145,-5.7,7,1.0285714285714287,0.1499999999999999,P105_R275,1.05,2.75
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.23920265780730893,-0.7308510638297873,208,0.22887060583395663,-154.65000000000003,215,0.24927113702623907,-154.5,P105_R275,1.05,2.75
EXHAUST_LONG|0830_11|UP,EXHAUST_LONG,LONG,7,0.0,-1.05,5,0.0,-5.25,2,0.0,-2.1,P105_R275,1.05,2.75
EXHAUST_LONG|11_1330|DN,EXHAUST_LONG,LONG,12,0.0,-1.0500000000000003,6,0.0,-6.3,6,0.0,-6.3,P105_R275,1.05,2.75
EXHAUST_LONG|11_1330|FLAT,EXHAUST_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_LONG|11_1330|SD,EXHAUST_LONG,LONG,368,0.15561959654178675,-0.8360054347826088,209,0.1846153846153846,-166.95000000000005,159,0.11842105263157893,-140.7,P105_R275,1.05,2.75
EXHAUST_LONG|1330_1515|DN,EXHAUST_LONG,LONG,7,0.4285714285714286,-0.5142857142857142,2,0.0,-2.1,5,0.6428571428571429,-1.5,P105_R275,1.05,2.75
EXHAUST_LONG|1330_1515|SD,EXHAUST_LONG,LONG,211,0.10133708655876143,-0.9078199052132702,117,0.13899613899613897,-100.35000000000001,94,0.055900621118012424,-91.19999999999999,P105_R275,1.05,2.75
EXHAUST_LONG|1330_1515|SU,EXHAUST_LONG,LONG,1,99.0,2.7,0,0.0,0.0,1,99.0,2.7,P105_R275,1.05,2.75
EXHAUST_LONG|1330_1515|UP,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_SHORT|02_06|DN,EXHAUST_SHORT,SHORT,7,0.4285714285714286,-0.5142857142857142,3,0.0,-3.1500000000000004,4,0.8571428571428571,-0.44999999999999996,P105_R275,1.05,2.75
EXHAUST_SHORT|02_06|FLAT,EXHAUST_SHORT,SHORT,21,0.12857142857142856,-0.8714285714285717,7,0.0,-7.35,14,0.19780219780219777,-10.950000000000001,P105_R275,1.05,2.75
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.2494669509594882,-0.7183673469387755,329,0.24857142857142867,-236.7,406,0.25019305019305016,-291.3,P105_R275,1.05,2.75
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.38747553816046965,-0.5589285714285713,39,0.29387755102040825,-25.950000000000006,45,0.47368421052631593,-21.000000000000004,P105_R275,1.05,2.75
EXHAUST_SHORT|06_0830|DN,EXHAUST_SHORT,SHORT,3,1.2857142857142858,0.20000000000000004,2,0.0,-2.1,1,99.0,2.7,P105_R275,1.05,2.75
EXHAUST_SHORT|06_0830|FLAT,EXHAUST_SHORT,SHORT,19,0.0,-1.05,9,0.0,-9.450000000000001,10,0.0,-10.500000000000002,P105_R275,1.05,2.75
EXHAUST_SHORT|06_0830|SD,EXHAUST_SHORT,SHORT,3,0.0,-1.05,3,0.0,-3.1500000000000004,0,0.0,0.0,P105_R275,1.05,2.75
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.5853658536585362,-0.35463576158940396,199,0.567922874671341,-73.94999999999999,254,0.5991678224687932,-86.70000000000002,P105_R275,1.05,2.75
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.5142857142857143,-0.425,28,0.1978021978021978,-21.900000000000006,20,1.1020408163265303,1.5000000000000007,P105_R275,1.05,2.75
EXHAUST_SHORT|0830_11|DN,EXHAUST_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_SHORT|0830_11|FLAT,EXHAUST_SHORT,SHORT,19,0.0,-1.05,12,0.0,-12.600000000000003,7,0.0,-7.35,P105_R275,1.05,2.75
EXHAUST_SHORT|0830_11|SD,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.26160935838355187,-0.7037162162162163,225,0.2508710801393728,-161.25000000000003,219,0.27272727272727276,-151.20000000000005,P105_R275,1.05,2.75
EXHAUST_SHORT|0830_11|UP,EXHAUST_SHORT,SHORT,54,0.09890109890109892,-0.9111111111111108,34,0.07792207792207793,-31.950000000000003,20,0.13533834586466165,-17.250000000000004,P105_R275,1.05,2.75
EXHAUST_SHORT|11_1330|FLAT,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.07792207792207789,-0.9397058823529414,225,0.058441558441558426,-217.50000000000006,217,0.0984278879015721,-197.85000000000002,P105_R275,1.05,2.75
EXHAUST_SHORT|11_1330|UP,EXHAUST_SHORT,SHORT,15,0.0,-1.0500000000000003,9,0.0,-9.450000000000001,6,0.0,-6.3,P105_R275,1.05,2.75
EXHAUST_SHORT|1330_1515|FLAT,EXHAUST_SHORT,SHORT,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P105_R275,1.05,2.75
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.18298555377207065,-0.8008741258741259,133,0.12148481439820012,-117.14999999999999,153,0.23877551020408164,-111.9,P105_R275,1.05,2.75
EXHAUST_SHORT|1330_1515|UP,EXHAUST_SHORT,SHORT,9,0.0,-1.05,6,0.0,-6.3,3,0.0,-3.1500000000000004,P105_R275,1.05,2.75
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.32097264437689954,-0.6338587641866331,395,0.23441199684293604,-291.0,398,0.41232819658475606,-211.65,P105_R275,1.05,2.75
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,0.46370023419203743,-0.47708333333333336,70,0.42857142857142866,-35.99999999999999,74,0.49769585253456233,-32.699999999999996,P105_R275,1.05,2.75
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.5154845154845151,-0.4237864077669903,262,0.5332455562870309,-106.35000000000001,253,0.4973045822102425,-111.9,P105_R275,1.05,2.75
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.3781512605042017,-0.5692307692307693,53,0.15428571428571433,-44.399999999999984,64,0.5934065934065935,-22.2,P105_R275,1.05,2.75
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.18108651911468815,-0.8032894736842107,189,0.22167487684729065,-142.2,267,0.15306122448979592,-224.10000000000002,P105_R275,1.05,2.75
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.17802197802197803,-0.8071942446043165,63,0.27067669172932335,-43.64999999999998,76,0.10567514677103719,-68.55,P105_R275,1.05,2.75
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.17142857142857137,-0.8156250000000002,248,0.2503160556257901,-177.90000000000003,264,0.1012373453318335,-239.70000000000005,P105_R275,1.05,2.75
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.1477832512315271,-0.846195652173913,34,0.07792207792207793,-31.950000000000003,58,0.19047619047619055,-45.89999999999999,P105_R275,1.05,2.75
PULLBACK_LONG|1330_1515|SU,PULLBACK_LONG,LONG,411,0.038095238095238085,-0.9952554744525549,190,0.04125286478227655,-188.25,221,0.035386631716906945,-220.8,P105_R275,1.05,2.75
PULLBACK_LONG|1330_1515|UP,PULLBACK_LONG,LONG,68,0.03837953091684435,-0.9948529411764705,22,0.0,-23.100000000000005,46,0.05714285714285716,-44.54999999999998,P105_R275,1.05,2.75
PULLBACK_SHORT|02_06|DN,PULLBACK_SHORT,SHORT,148,0.22689075630252098,-0.745945945945946,80,0.3259557344064387,-50.25,68,0.1186813186813187,-60.14999999999999,P105_R275,1.05,2.75
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.24405580664177623,-0.7249371859296483,421,0.23316062176165803,-310.80000000000007,375,0.2563887725178048,-266.25,P105_R275,1.05,2.75
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.31304347826086953,-0.6430232558139535,63,0.543956043956044,-24.900000000000006,66,0.1224489795918368,-58.05,P105_R275,1.05,2.75
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.5359969845457968,-0.40316593886462876,229,0.5775401069518716,-82.94999999999999,229,0.49553571428571425,-101.7,P105_R275,1.05,2.75
PULLBACK_SHORT|0830_11|DN,PULLBACK_SHORT,SHORT,145,0.23200859291084858,-0.7396551724137931,78,0.25352112676056343,-55.64999999999999,67,0.207373271889401,-51.599999999999994,P105_R275,1.05,2.75
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.2397959183673469,-0.7301270417422868,283,0.29358830146231724,-188.39999999999998,268,0.18514285714285714,-213.90000000000003,P105_R275,1.05,2.75
PULLBACK_SHORT|11_1330|DN,PULLBACK_SHORT,SHORT,128,0.14876033057851235,-0.8449218750000003,68,0.07792207792207793,-63.89999999999999,60,0.23376623376623384,-44.249999999999986,P105_R275,1.05,2.75
PULLBACK_SHORT|11_1330|SD,PULLBACK_SHORT,SHORT,692,0.10038610038610038,-0.9091040462427746,367,0.08692152917505028,-340.35,325,0.11575562700964631,-288.75,P105_R275,1.05,2.75
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.06271777003484322,-0.9607142857142856,23,0.11688311688311687,-20.400000000000006,19,0.0,-19.950000000000003,P105_R275,1.05,2.75
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.07417582417582415,-0.9448598130841124,221,0.011688311688311687,-228.30000000000004,207,0.14431486880466468,-176.10000000000002,P105_R275,1.05,2.75
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.15126050420168066,-0.8416666666666667,47,0.1753246753246754,-38.09999999999998,43,0.12543554006968644,-37.64999999999999,P105_R275,1.05,2.75
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.3127413127413127,-0.6433734939759036,45,0.39560439560439575,-24.750000000000004,38,0.2204081632653062,-28.650000000000006,P105_R275,1.05,2.75
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.219327731092437,-0.7552845528455285,195,0.22984836392657618,-144.75,174,0.20763087843833186,-133.95,P105_R275,1.05,2.75
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.3375,-0.6149171270718231,73,0.18907563025210086,-57.900000000000006,108,0.4472049689440994,-53.39999999999999,P105_R275,1.05,2.75
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,0.5763546798029557,-0.3633802816901409,27,0.32142857142857145,-17.100000000000005,44,0.7563025210084034,-8.700000000000001,P105_R275,1.05,2.75
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.29670329670329676,-0.6620689655172411,36,0.23376623376623382,-26.550000000000004,51,0.34285714285714297,-31.05,P105_R275,1.05,2.75
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.6514285714285716,-0.2920212765957446,44,0.5714285714285716,-16.200000000000003,50,0.7252747252747256,-11.25,P105_R275,1.05,2.75
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,0.7150496562261265,-0.23410041841004187,129,0.6806722689075632,-34.19999999999999,110,0.7563025210084036,-21.75,P105_R275,1.05,2.75
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.5089285714285714,-0.4304347826086956,52,0.5382059800664453,-20.85,63,0.48517520215633436,-28.650000000000002,P105_R275,1.05,2.75
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.6071428571428571,-0.33370786516853934,42,0.5142857142857143,-17.85,47,0.6949806949806953,-11.850000000000005,P105_R275,1.05,2.75
SWEEP_LONG|0830_11|DN,SWEEP_LONG,LONG,67,0.16326530612244905,-0.8261194029850746,36,0.1512605042016807,-30.300000000000004,31,0.1773399014778325,-25.050000000000008,P105_R275,1.05,2.75
SWEEP_LONG|0830_11|FLAT,SWEEP_LONG,LONG,61,0.1804511278195489,-0.8040983606557375,35,0.07563025210084034,-33.0,26,0.3354037267080745,-16.050000000000004,P105_R275,1.05,2.75
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.15999999999999998,-0.830334728033473,117,0.18872870249017037,-92.85000000000001,122,0.13300492610837436,-105.60000000000002,P105_R275,1.05,2.75
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.1928571428571428,-0.7883720930232557,33,0.2571428571428571,-23.400000000000002,53,0.15428571428571433,-44.399999999999984,P105_R275,1.05,2.75
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.2623906705539359,-0.7027777777777774,33,0.354679802955665,-19.650000000000002,21,0.12857142857142856,-18.300000000000004,P105_R275,1.05,2.75
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.1658986175115207,-0.8227272727272728,17,0.34285714285714275,-10.350000000000001,16,0.0,-16.8,P105_R275,1.05,2.75
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.13899613899613905,-0.8576923076923078,14,0.19780219780219777,-10.950000000000003,25,0.10714285714285714,-22.500000000000004,P105_R275,1.05,2.75
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.09625668449197859,-0.9146907216494846,100,0.07952871870397643,-93.75,94,0.11428571428571428,-83.69999999999999,P105_R275,1.05,2.75
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.12646370023419198,-0.8742187500000003,62,0.17733990147783255,-50.09999999999998,66,0.08035714285714286,-61.8,P105_R275,1.05,2.75
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.08035714285714286,-0.9363636363636364,11,0.0,-11.550000000000002,22,0.12244897959183672,-19.350000000000005,P105_R275,1.05,2.75
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.4114285714285714,-0.5327586206896554,17,0.5510204081632653,-6.6000000000000005,12,0.23376623376623373,-8.85,P105_R275,1.05,2.75
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.10285714285714286,-0.9057692307692309,14,0.0,-14.700000000000005,12,0.23376623376623373,-8.850000000000001,P105_R275,1.05,2.75
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.13533834586466167,-0.8625,66,0.08035714285714286,-61.8,74,0.1863354037267081,-58.949999999999996,P105_R275,1.05,2.75
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.07714285714285715,-0.9407766990291261,45,0.05844155844155846,-43.499999999999986,58,0.09183673469387756,-53.39999999999999,P105_R275,1.05,2.75
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.08866995073891625,-0.9250000000000003,14,0.19780219780219777,-10.950000000000003,16,0.0,-16.8,P105_R275,1.05,2.75
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.036217303822937634,-0.9979166666666668,36,0.07346938775510206,-34.04999999999999,36,0.0,-37.79999999999999,P105_R275,1.05,2.75
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.26039783001808325,-0.7051724137931032,42,0.19780219780219793,-32.85,45,0.32142857142857145,-28.500000000000004,P105_R275,1.05,2.75
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.2697302697302698,-0.6939873417721517,79,0.28973843058350107,-52.94999999999998,79,0.24999999999999994,-56.699999999999974,P105_R275,1.05,2.75
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.27527042148452063,-0.6873820754716983,189,0.2541528239202658,-134.7,235,0.29248476641841564,-156.75,P105_R275,1.05,2.75
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.39999999999999997,-0.5451923076923078,52,0.2142857142857143,-39.59999999999999,52,0.6122448979591838,-17.1,P105_R275,1.05,2.75
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.5413533834586467,-0.39782608695652183,28,0.1978021978021978,-21.900000000000006,41,0.8294930875576035,-5.55,P105_R275,1.05,2.75
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.7409200968523004,-0.2111842105263158,39,0.6635944700460829,-10.950000000000001,37,0.8265306122448979,-5.099999999999999,P105_R275,1.05,2.75
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.4433497536945814,-0.49852941176470567,52,0.4675324675324677,-24.599999999999998,50,0.4186046511627907,-26.25,P105_R275,1.05,2.75
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.6092943201376934,-0.33165584415584415,141,0.6371681415929203,-43.05,167,0.5861344537815127,-59.10000000000001,P105_R275,1.05,2.75
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,0.8571428571428574,-0.11249999999999996,40,0.7465437788018432,-8.25,36,0.9890109890109888,-0.29999999999999893,P105_R275,1.05,2.75
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.26150121065375304,-0.7038461538461539,37,0.40178571428571425,-20.100000000000005,28,0.09523809523809523,-25.650000000000006,P105_R275,1.05,2.75
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.39560439560439575,-0.55,21,0.8035714285714285,-3.299999999999999,24,0.11180124223602482,-21.450000000000003,P105_R275,1.05,2.75
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.13975155279503104,-0.8567010309278351,43,0.12543554006968644,-37.64999999999999,54,0.15126050420168072,-45.44999999999998,P105_R275,1.05,2.75
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.35225048923679064,-0.5981927710843373,108,0.4472049689440994,-53.39999999999999,141,0.2834645669291337,-95.54999999999998,P105_R275,1.05,2.75
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.3990147783251232,-0.5462686567164177,33,0.1658986175115207,-27.150000000000002,34,0.6666666666666665,-9.450000000000001,P105_R275,1.05,2.75
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.21884498480243172,-0.7558823529411762,25,0.10714285714285714,-22.500000000000004,26,0.3354037267080745,-16.05,P105_R275,1.05,2.75
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.20991253644314872,-0.7669811320754714,28,0.1978021978021978,-21.900000000000006,25,0.22360248447204964,-18.750000000000004,P105_R275,1.05,2.75
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.08866995073891626,-0.925,66,0.0,-69.3,84,0.16274864376130202,-69.44999999999999,P105_R275,1.05,2.75
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.11278195488721801,-0.8924369747899161,108,0.07346938775510203,-102.15,130,0.14634146341463405,-110.25,P105_R275,1.05,2.75
